time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,num_new_plans,pc_new_plans
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity minor,Unknown,22,7.357859532
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity minor,White and Asian,5,1.672240803
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity minor,White and Black African,3,1.003344482
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity minor,White and Black Caribbean,3,1.003344482
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Sex,Female,77,25.75250836
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Sex,Male,222,74.24749164
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Total,Total,299,100
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity major,Asian/Asian British,57,4.14244186
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity major,Black/African/Caribbean/Black British,62,4.505813953
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity major,Mixed/Multiple ethnic groups,106,7.703488372
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity major,Other ethnic group,14,1.01744186
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity major,Unknown,230,16.71511628
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity major,White,907,65.91569767
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,African,49,3.561046512
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Any other Asian background,16,1.162790698
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Any other Black/African/Caribbean background,8,0.581395349
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Any other Mixed/Multiple ethnic background,30,2.180232558
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Any other White background,68,4.941860465
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Any other ethnic group,14,1.01744186
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Bangladeshi,5,0.363372093
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Caribbean,5,0.363372093
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Chinese,3,0.218023256
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,831,60.39244186
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Gypsy/Roma,4,0.290697674
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Indian,20,1.453488372
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Irish,2,0.145348837
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Irish traveller,2,0.145348837
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Pakistani,13,0.944767442
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,Unknown,230,16.71511628
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,White and Asian,22,1.598837209
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,White and Black African,13,0.944767442
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Ethnicity minor,White and Black Caribbean,41,2.979651163
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Sex,Female,430,31.25
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Sex,Male,946,68.75
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Total,Total,1376,100
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity major,Asian/Asian British,18,0.772532189
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity major,Black/African/Caribbean/Black British,24,1.030042918
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity major,Mixed/Multiple ethnic groups,76,3.261802575
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity major,Other ethnic group,7,0.300429185
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity major,Unknown,264,11.3304721
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity major,White,1941,83.30472103
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,African,15,0.643776824
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Any other Asian background,1,0.042918455
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Any other Black/African/Caribbean background,6,0.25751073
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Any other Mixed/Multiple ethnic background,30,1.287553648
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Any other White background,83,3.56223176
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Any other ethnic group,7,0.300429185
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Bangladeshi,5,0.214592275
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Caribbean,3,0.128755365
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Chinese,3,0.128755365
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1846,79.22746781
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Gypsy/Roma,8,0.343347639
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Indian,7,0.300429185
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Irish,2,0.08583691
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Irish traveller,2,0.08583691
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Pakistani,2,0.08583691
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,Unknown,264,11.3304721
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,White and Asian,16,0.686695279
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,White and Black African,14,0.600858369
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Ethnicity minor,White and Black Caribbean,16,0.686695279
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Sex,Female,784,33.64806867
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Sex,Male,1546,66.35193133
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Total,Total,2330,100
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity major,Asian/Asian British,13,1.248799232
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity major,Black/African/Caribbean/Black British,24,2.305475504
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity major,Mixed/Multiple ethnic groups,48,4.610951009
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity major,Other ethnic group,15,1.44092219
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity major,Unknown,67,6.436119116
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity major,White,874,83.95773295
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,African,10,0.960614793
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Any other Asian background,6,0.576368876
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Any other Black/African/Caribbean background,13,1.248799232
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Any other Mixed/Multiple ethnic background,23,2.209414025
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Any other White background,41,3.938520653
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Any other ethnic group,15,1.44092219
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Bangladeshi,2,0.192122959
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Caribbean,1,0.096061479
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Chinese,0,0
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,826,79.34678194
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Gypsy/Roma,2,0.192122959
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Indian,3,0.288184438
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Irish,4,0.384245917
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Irish traveller,1,0.096061479
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Pakistani,2,0.192122959
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,Unknown,67,6.436119116
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,White and Asian,6,0.576368876
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,White and Black African,4,0.384245917
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Ethnicity minor,White and Black Caribbean,15,1.44092219
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Sex,Female,358,34.39000961
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Sex,Male,683,65.60999039
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,Total,Total,1041,100
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity major,Asian/Asian British,1872,14.62614267
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity major,Black/African/Caribbean/Black British,2252,17.59512462
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity major,Mixed/Multiple ethnic groups,1379,10.77427924
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity major,Other ethnic group,644,5.031643097
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity major,Unknown,2494,19.48589734
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity major,White,4158,32.48691304
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,African,1354,10.57895148
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Any other Asian background,567,4.430033596
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Any other Black/African/Caribbean background,379,2.961168841
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Any other Mixed/Multiple ethnic background,682,5.328541292
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Any other White background,1124,8.781936089
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Any other ethnic group,644,5.031643097
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Bangladeshi,532,4.156574732
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Caribbean,519,4.055004297
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Chinese,48,0.375029299
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,2957,23.10336745
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Gypsy/Roma,21,0.164075318
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Indian,368,2.875224627
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Irish,45,0.351589968
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Irish traveller,11,0.085944214
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Pakistani,357,2.789280413
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,Unknown,2494,19.48589734
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,White and Asian,154,1.203219001
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,White and Black African,147,1.148527229
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity minor,White and Black Caribbean,396,3.093991718
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Sex,Female,3989,31.16649738
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Sex,Male,8810,68.83350262
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Sex,Not known,0,0
2023,Calendar year,Regional,E92000001,England,E12000007,London,,,,Total,Total,12799,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity major,Asian/Asian British,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity major,Black/African/Caribbean/Black British,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity major,Mixed/Multiple ethnic groups,1,20
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity major,Other ethnic group,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity major,Unknown,1,20
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity major,White,3,60
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,African,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Any other Asian background,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Any other Black/African/Caribbean background,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Any other Mixed/Multiple ethnic background,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Any other White background,2,40
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Any other ethnic group,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Bangladeshi,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Caribbean,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Chinese,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1,20
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Gypsy/Roma,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Indian,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Irish,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Irish traveller,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Pakistani,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,Unknown,1,20
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,White and Asian,1,20
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,White and Black African,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Ethnicity minor,White and Black Caribbean,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Sex,Female,3,60
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Sex,Male,2,40
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,Total,Total,5,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity major,Asian/Asian British,25,13.88888889
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity major,Black/African/Caribbean/Black British,24,13.33333333
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity major,Mixed/Multiple ethnic groups,15,8.333333333
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity major,Other ethnic group,10,5.555555556
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity major,Unknown,44,24.44444444
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity major,White,62,34.44444444
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,African,20,11.11111111
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Any other Asian background,5,2.777777778
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Any other Black/African/Caribbean background,1,0.555555556
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Any other Mixed/Multiple ethnic background,6,3.333333333
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Any other White background,11,6.111111111
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Any other ethnic group,10,5.555555556
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Bangladeshi,15,8.333333333
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Caribbean,3,1.666666667
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Chinese,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,49,27.22222222
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Gypsy/Roma,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Indian,3,1.666666667
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Irish,2,1.111111111
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Irish traveller,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Pakistani,2,1.111111111
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,Unknown,44,24.44444444
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,White and Asian,2,1.111111111
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,White and Black African,4,2.222222222
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Ethnicity minor,White and Black Caribbean,3,1.666666667
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Sex,Female,59,32.77777778
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Sex,Male,121,67.22222222
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,Total,Total,180,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity major,Asian/Asian British,24,5.797101449
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity major,Black/African/Caribbean/Black British,125,30.19323671
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity major,Mixed/Multiple ethnic groups,58,14.00966184
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity major,Other ethnic group,12,2.898550725
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity major,Unknown,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity major,White,195,47.10144928
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,African,100,24.15458937
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Any other Asian background,13,3.140096618
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Any other Black/African/Caribbean background,9,2.173913043
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Any other Mixed/Multiple ethnic background,35,8.45410628
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Any other White background,31,7.487922705
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Any other ethnic group,12,2.898550725
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Bangladeshi,3,0.724637681
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Caribbean,16,3.8647343
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Chinese,2,0.483091787
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,164,39.61352657
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Gypsy/Roma,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Indian,3,0.724637681
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Irish,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Irish traveller,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Pakistani,3,0.724637681
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,Unknown,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,White and Asian,4,0.966183575
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,White and Black African,7,1.690821256
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Ethnicity minor,White and Black Caribbean,12,2.898550725
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Sex,Female,133,32.12560386
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Sex,Male,281,67.87439614
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,Total,Total,414,100
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity major,Asian/Asian British,25,7.507507508
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity major,Black/African/Caribbean/Black British,91,27.32732733
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity major,Mixed/Multiple ethnic groups,56,16.81681682
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity major,Other ethnic group,12,3.603603604
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity major,Unknown,31,9.309309309
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity major,White,118,35.43543544
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity minor,African,50,15.01501502
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity minor,Any other Asian background,0,0
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity minor,Any other Black/African/Caribbean background,5,1.501501502
2023,Calendar year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,Ethnicity minor,Any other Mixed/Multiple ethnic background,37,11.11111111
