time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,dmo,dco,dmodcofunction
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Y,N,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,N,Y,Y
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Y,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,N,Y,N
